CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
16160,Nasdaq:CALM,54.76
16732,NYSE:CPB,54.08
16859,NYSE:SRL,6.85
16868,NYSE:CNI,115.33
16875,NYSE:CP,77.46
16918,NYSE:STZ,215.4
17313,Nasdaq:CSWC,16.91
17485,NYSE:LBMH,0
17843,NYSE:CRS,40.35
18061,NASDAQ:CASC,0
18169,NYSE:DOLE,11.34
18172,NYSE:CAS,0
18230,NYSE:CAT,220.31
18255,NYSE:CATO,8.71
18349,NYSE:SNV,28.35
18396,NYSE:CDI,0
18498,NYSE:GCO,36.42
18748,AMEX:CET,0
18926,NYSE:LUMN,2.49
19399,NASDAQ:CHFN,0
19411,NASDAQ:MGLN,0
19446,NYSE:CMD,0
19520,NASDAQ:CHTT,0
19584,NYSE:CHE,526.26
19612,NASDAQ:TCFCP,0
19617,NYSE:JPM,127.14
19745,NYSE:CPK,128.09
19871,AMEX:CVR,0
20212,Nasdaq:CHDN,125.3
20232,NASDAQ:CHYR,0
20286,Nasdaq:CINF,110.41
20388,NYSE:CIT,0
20430,,0
20520,Nasdaq:FYBR,23.37
20629,NYSE:CSS,0
20740,NYSE:CLC,0
21076,NYSE:CLX,156.45
21175,NYSE:CNA,38.05
21344,NYSE:KO,60.6
21510,NASDAQ:COHR,0
21535,Nasdaq:COHU,37.24
21665,NYSE:CL,73.08
22105,,0
22252,NASDAQ:CMRO,0
22301,NYSE:CCZ,54.2
22356,Nasdaq:CBSH,56.04
22444,NYSE:CMC,44.82
22551,,0
22701,Nasdaq:PEGY,22.2
22912,,0
23082,NYSE:CSC,0
23111,Nasdaq:CTG,0
23194,NYSE:CRK,10.47
23197,Nasdaq:CMTL,12.57
23217,NYSE:CAG,36.15
23666,NYSE:HSH,0
23675,NYSE:CNW,0
23795,NYSE:CTO,16.33
24090,NYSE:CIA,2.99
24104,NYSE:CUO,0
24545,NYSE:TAP,50.86
24741,NYSE:GLW,33.23
25212,NASDAQ:CRRC,0
25232,NYSE:CUZ,19.85
25445,NYSE:CR,39.04
25475,,0
25743,Nasdaq:TXMD,3.57
25793,NASDAQ:ATX,0
25895,Nasdaq:CRWS,5.81
26058,NYSE:CTS,46.1
26076,NYSE:CUB,0
26172,NYSE:CMI,229.97
26324,NYSE:CW,169.53
26537,NYSE:STST,0
26780,NYSE:DAN,13.73
27048,NYSE:DST,0
27093,Nasdaq:USAU,4.63
27367,Nasdaq:DXR,9.11
27419,NYSE:TGT,163.24
27904,NYSE:DAL,33.14
27960,,0
27996,NYSE:DLX,15.15
28412,NYSE:CMA,44.57
28630,NYSE:DRS,0
28917,NYSE:DDS,321.32
29002,Nasdaq:DIOD,90.43
29332,Nasdaq:DXYN,0.7
29534,NYSE:DG,210.33
29644,NYSE:DCI,63.48
29669,NASDAQ:RRD,0
29806,,0
29834,NASDAQ:ESCRP,0
29905,NYSE:DOV,140.14
29989,NYSE:OMC,88.67
30125,NYSE:INSI,15.6
30167,,0
30305,NYSE:DCO,51.17
30371,NYSE:DUKH,0
30554,,0
30625,NYSE:FLS,30.73
30697,Nasdaq:WEN,21.05
30828,NASDAQ:COBR,0
30831,,0
31107,Nasdaq:EML,17.49
31235,NYSE:KODK,3.66
31347,NASDAQ:ELON,0
31462,NYSE:ECL,156.29
31667,Nasdaq:EDUC,3.11
31791,NYSE:PKI,123.77
31978,NYSE:EE,19.65
32020,,0
32166,NASDAQ:ELRC,0
32190,,0
32604,NYSE:EMR,82.27
32621,AMEX:MSN,0
32689,NYSE:EDE,0
32878,NASDAQ:ENERQ,0
33002,NYSE:EBF,21.5
33185,NYSE:EFX,200.88
33213,NYSE:EQT,30.16
33488,Nasdaq:ESCA,13.03
33523,,0
33533,AMEX:ESP,0
33619,NYSE:ESL,0
33769,NASDAQ:BOBE,0
33934,AMEX:CRF,0
33992,Nasdaq:KINS,1.26
34067,Nasdaq:BOOM,21.47
34088,NYSE:XOM,102.45
34151,NYSE:JAS,0
34349,,0
34408,NYSE:FDO,0
34489,,0
34563,Nasdaq:FARM,3.66
34782,Nasdaq:SRCE,45.14
34903,NYSE:FRT,94.25
34956,Nasdaq:TENX,44.8
35214,NYSE:FOE,0
35527,Nasdaq:FITB,26.21
36029,Nasdaq:FFIN,31.67
36032,NYSE:RF,18.08
36047,NYSE:CLGX,0
36104,Nasdaq:FRBA,34.45
36146,Nasdaq:TRMK,25.28
36270,NYSE:MTB,121.71
36377,NASDAQ:FHB,21.23
36966,NYSE:FHN,15.23
37008,NYSE:FUR,0
37039,,0
37049,NYSE:FWV,0
37472,Nasdaq:FLXS,22.49
37643,NASDAQ:FPU,0
37748,NYSE:FLR,29.96
37785,NYSE:FMC,118.86
37808,NYSE:FNB,11.71
37996,NYSE:F,11.18
38067,,0
38074,NYSE:FRX,0
38079,NYSE:SOGCQ,0
38188,NYSE:FDI,0
38264,Nasdaq:FORD,1.01
38725,Nasdaq:FELE,90.77
38777,NYSE:BEN,26.34
38984,NASDAQ:RELY,16.08
39020,Nasdaq:FEIM,6.55
39092,AMEX:FRD,0
39263,NYSE:CFR,104.73
39273,NASDAQ:FFEX,0
39311,Nasdaq:IBCP,18.02
39368,NYSE:FUL,66.37
39648,NASDAQ:GK,0
39677,NASDAQ:AVHI,0
39899,NYSE:GCI,15.59
39911,NYSE:GPS,9.42
40211,NYSE:GATX,104.27
40417,NYSE:GAM,37.19
40533,NYSE:GD,219.91
40545,NYSE:GE,71.86
40554,NYSE:GEK,0
40570,AMEX:JOB,0
40704,NYSE:GIS,80.65
40729,NYSE:ALLY,23.5
40888,NYSE:AJRD,0
40987,NYSE:GPC,164.75
41091,NYSE:GPJA,0
41133,NYSE:GRB,0
41719,NYSE:GLT,2.69
42582,Nasdaq:GT,10.09
42682,NYSE:GRC,24.1
42872,,0
42888,NYSE:GGG,68.93
43196,NYSE:GTN,8.6
43350,NYSE:EGAS,0
43410,NYSE:GNI,0
43920,NYSE:GEF,60.2
44545,,0
45012,NYSE:HAL,30.69
45876,NYSE:NVRI,6.58
45919,Nasdaq:HHS,9.51
46012,,0
46043,,0
46080,Nasdaq:HAS,48.38
46129,Nasdaq:ALNT,37.62
46195,NYSE:BOH,50.97
46250,Nasdaq:HWKN,41.49
46619,NYSE:HEI,165.14
46738,,0
46765,NYSE:HP,35.37
46989,NYSE:HPC,0
47111,NYSE:HSY,244.54
47217,NYSE:HPQ,28.19
47518,NYSE:HRC,0
48287,NYSE:HNI,26.23
48465,NYSE:HRL,38.76
48898,NYSE:HUBB,241.52
49071,NYSE:HUM,494.39
49196,Nasdaq:HBAN,19.6
49534,NASDAQ:LPHIQ,0
49600,NYSE:EGP,162.01
49728,NYSE MKT:IEC,0
49754,NYSE:DIN,67.21
49826,NYSE:ITW,233.89
49930,NASDAQ:IPII,0
49938,AMEX:IMO,0
50104,NYSE:ANDV,0
50493,Nasdaq:IMKTA,89.57
50710,,0
50725,NYSE:GFF,30.06
50863,Nasdaq:INTC,29.16
50934,NYSE:IDC,0
50957,NASDAQ:FBN,0
51143,NYSE:IBM,125.94
51253,NYSE:IFF,83.88
51434,NYSE:IP,34.83
51548,NASDAQ:ISCA,0
51644,NYSE:IPG,34.71
51939,NASDAQ:CORSQ,0
52485,NASDAQ:IPLDP,0
52708,NASDAQ:IOMT,0
52795,NYSE:AXE,0
52827,NYSE:RYN,32.6
52969,NYSE:JCLY,0
52988,NYSE:J,114.03
54003,NYSE:JOR,0
54056,NYSE:JRN,0
54187,Nasdaq:MAYS,0
54381,NYSE:KAMN,0
54441,NYSE:FRM,0
54480,NYSE:KSU,0
54502,,0
54507,NYSE:WR,0
54991,NYSE:KEI,0
55067,NYSE:K,61.01
55135,Nasdaq:KELYA,15.98
55195,,0
55242,NYSE:KMT,25.4
55362,,0
55529,Nasdaq:KEQU,0
55772,Nasdaq:KBAL,0
55785,NYSE:KMB,128.48
56047,NYSE:KEX,67.36
56679,NYSE:KFY,50.06
56701,Nasdaq:KOSS,4.38
56806,NASDAQ:KRSL,0
56868,Nasdaq:PNRG,83.6
56873,NYSE:KR,47.35
56978,Nasdaq:KLIC,52.46
57083,NYSE:KYO,0
57131,NYSE:LZB,29.23
57201,,0
57515,Nasdaq:LANC,200.68
57528,NASDAQ:LNCE,0
57725,NYSE:LCI,0
58361,Nasdaq:LEE,13.35
58492,NYSE:LEG,30.58
59255,NYSE:VHI,17.41
59440,NYSE:VGR,11.97
59478,NYSE:LLY,333.6
59527,Nasdaq:LECO,163.92
59558,NYSE:LNC,21.3
60086,NYSE:L,55.26
60519,NYSE:LPX,56.01
60527,NYSE:ELC,0
60667,NYSE:LOW,196.79
60714,NYSE:LXU,10.37
60751,NYSE:LZ,0
60977,NYSE:LDL,0
61004,AMEX:LGL,0
61397,BATS:FMAG,19.33
61398,AMEX:TELL,0
61442,,0
61478,NYSE:ADCT,2.1
61986,NYSE:MTW,16.77
62234,NYSE:MCS,14.8
62362,Nasdaq:MARPS,0
62709,NYSE:MMC,158.21
62996,NYSE:MAS,50.13
63276,Nasdaq:MAT,16.34
63296,Nasdaq:MATW,35.34
63330,NYSE:MLP,9.09
63754,NYSE:MKC,73.28
63908,NYSE:MCD,270.74
64040,NYSE:SPGI,334.59
64463,Nasdaq:SLNH,6.77
64472,AMEX:GENC,0
64803,NYSE:CVS,74.98
64996,NYSE:MCY,30.2
65100,NYSE:MER,0
65172,NYSE:MSB,25.01
65201,NYSE:MPR,0
65270,NYSE:MEI,41.4
65312,AMEX:EVI,0
65358,NASDAQ:UCAP,0
65433,NYSE:MXF,15.87
65596,Nasdaq:SIEB,1.54
65770,Nasdaq:MVIS,2.13
65984,NYSE:ETR,106.07
66004,Nasdaq:MSEX,76.39
66032,,0
66382,Nasdaq:MLKN,20.39
66418,AMEX:MXC,0
66570,NYSE:MSA,131.99
66649,NYSE:MGN,0
66740,NYSE:MMM,87.21
66756,NYSE:ALE,64.61
66901,NYSE:EMP,0
66904,,0
67088,NYSE:MUFG,6.3
67215,NYSE:DY,95.11
67279,NASDAQ:MOCO,0
67347,NYSE:MOD,21.86
67625,NYSE:MNR,0
67686,NYSE:MON,0
67716,NYSE:MDU,20.3
67813,NYSE:MTS,0
67887,NYSE:MOGA,0
68270,NYSE:RT,0
68505,NYSE:MSI,268.11
68622,NYSE:CTBB,10.6
68709,NASDAQ:MTSC,0
69422,Nasdaq:INTG,44.05
69488,NYSE:MYE,20.25
69633,Nasdaq:NSSC,34
69733,Nasdaq:NATH,72.53
69891,Nasdaq:FIZZ,50.5
70145,NYSE:NFG,55.97
70318,NYSE:THC,56.72
70415,NYSE:GPX,0
70487,Nasdaq:NRC,43.31
70502,NYSE:NRUC,23.08
70793,NYSE:NTY,0
70858,NYSE:BAC,27.75
70866,NYSE:VYX,13.4
71508,NYSE:ENJ,0
71691,NYSE:NYT,37.89
71829,NYSE:NR,3.9
71932,NYSE:NMKBP,0
72162,NYSE:NL,6.23
72207,NYSE:NBL,0
72331,Nasdaq:NDSN,208.16
72333,NYSE:JWN,16.1
72423,NASDAQ:NTK,0
72444,Nasdaq:VXRT,0.71
72573,NYSE:MOV,32.59
72633,NYSE:NRT,10.65
72741,NYSE:ES,76.18
72903,Nasdaq:XEL,67.39
72911,NYSE:NRTLQ,0
72971,NYSE:WFC,37.48
73124,Nasdaq:NTRS,84.29
73290,Nasdaq:BMRA,2.26
73309,NYSE:NUE,147.87
73756,NYSE:OII,17.07
73887,NYSE:VTOL,20.92
74046,NYSE:ODC,38.49
74208,NYSE:UDR,39.4
74260,NYSE:ORI,24.31
74303,NYSE:OLN,52.07
75208,NYSE:OSG,3.65
75252,NYSE:OMI,12.6
75288,NYSE:OXM,115.6
75340,Nasdaq:PFIN,0
75362,Nasdaq:PCAR,70.35
75398,NYSE:PAI,11.68
75488,NYSE:PCG,16
75677,NYSE:PKG,133.5
76174,,0
76267,NYSE:PKE,12.71
76282,Nasdaq:PKOH,11.7
76334,NYSE:PH,315.83
76605,Nasdaq:PATK,67.73
77159,Nasdaq:ROCC,0
77281,OTC:PRET,0
77360,NYSE:PNR,51.45
77449,NYSE:PBY,0
77476,Nasdaq:PEP,177.59
77543,NYSE:TPC,6.32
77597,NYSE:SEH,0
77776,NYSE:PHH,0
77877,Nasdaq:PDCE,0
78003,NYSE:PFE,40.81
78066,NYSE:PD,31.27
78128,NYSE:WTRG,42.8
78150,NYSE:PHI,24.06
78239,NYSE:PVH,72.51
78460,NYSE:PNY,0
78536,NASDAQ:DINE,0
78749,Nasdaq:AGYS,77.3
78778,NYSE:PJC,0
78814,NYSE:PBI,3.75
78890,NYSE:BCO,61.25
79035,NYSE:POLY,0
79282,NYSE:BRO,54.35
79879,NYSE:PPG,125.31
79958,NYSE:PCP,0
80035,Nasdaq:PLPC,119.15
80124,NASDAQ:PLFE,0
80172,NYSE:NPK,72.66
80257,,0
80420,Nasdaq:POWL,41.53
80424,NYSE:PG,145.13
80661,NYSE:PGR,139.07
81318,NYSE:YUMA,0
81362,NYSE:KWR,183.84
81955,Nasdaq:RAND,13.7
82020,Nasdaq:USLM,152.83
82166,NASDAQ:RAVN,0
82267,NYSE:RTN,0
82473,AMEX:IHT,0
82811,NYSE:RRX,140.48
83402,NASDAQ:REXI,0
84246,NYSE:RLI,129.54
84748,NYSE:ROG,152.87
84792,NYSE:ROH,0
84839,NYSE:ROL,36.56
85408,NYSE:RDC,0
85535,Nasdaq:RGLD,125.94
85961,NYSE:R,84.26
85974,NYSE:RYL,0
86144,NYSE:SWY,0
86312,NYSE:TRV,168.71
87050,Nasdaq:NEON,7.38
87347,NYSE:SLB,46.22
87565,NASDAQ:SHLM,0
88132,NYSE MKT:SEB,0
88205,NYSE:SPXC,68.34
88941,Nasdaq:SMTC,30.91
88948,Nasdaq:SENEA,51.93
89089,NYSE:SCI,65.4
89140,AMEX:SVT,0
89270,NYSE:SLI,0
89439,NYSE:MLI,35.85
89800,NYSE:SHW,219.55
90168,AMEX:SIF,0
90185,NASDAQ:SIAL,0
90498,Nasdaq:SFNC,18.11
90896,NYSE:SKY,67.3
91142,NYSE:AOS,66.45
91419,NYSE:SJM,154.46
91440,NYSE:SNA,237.08
91576,NYSE:KEY,11.67
91767,NYSE:SON,57.15
91847,NYSE:SOR,35.76
91928,NYSE:SJIJ,0
92103,,0
92122,NYSE:SO,68.55
92230,NYSE:TFC,30.91
92380,NYSE:LUV,30.08
92472,NASDAQ:SWWC,0
92679,NYSE:SPA,0
93284,NYSE:ICB,0
93314,AMEX:VNRX,0
93389,NYSE:SMP,35.48
93410,NYSE:CVX,154.58
93451,NYSE:STL,0
93556,NYSE:SWK,78.64
93676,NYSE:SCX,0
93751,NYSE:STT,73.44
93859,NYSE:BH,168.58
94049,NYSE:SCL,96.53
94344,NYSE:STC,37.93
94845,NYSE:LEVI,16.21
95029,NYSE:RGR,55.27
95047,,0
95052,NASDAQ:RDEN,0
95521,NYSE:SVU,0
95552,NYSE:SUP,5.32
95574,Nasdaq:SGC,8.63
95585,,0
95953,Nasdaq:ACNT,9.13
96021,NYSE:SYY,74.09
96223,NYSE:JEF,30.75
96289,NYSE:RSH,0
96536,Nasdaq:TAYD,16.56
96638,NASDAQ:ADVNQ,0
96763,NYSE:PULS,0
96793,AMEX:SSY,0
96831,NASDAQ:TECUA,0
96869,NYSE:TRC,17.9
96885,OTC:TIKK,0
96943,NYSE:TFX,237.32
96966,NYSE:TDJ,0
97134,NYSE:TNC,65.32
97196,NASDAQ:AMIC,0
97210,Nasdaq:TER,106.5
97216,NYSE:TEX,47.04
97472,NYSE:TXI,0
97476,Nasdaq:TXN,179.16
97745,NYSE:TMO,550.57
98222,NYSE:TDW,40.93
98246,NYSE:TIF,0
98338,Nasdaq:TSRI,7.83
98362,NYSE:TKR,76.12
98677,NYSE:TR,43.76
99197,NYSE:TAI,0
99302,Nasdaq:TRNS,86.55
99359,NYSE:BZC,0
99614,NYSE:TY,25.84
99780,NYSE:TRN,23.03
100378,Nasdaq:TWIN,9.93
100493,NYSE:TSN,58.57
100517,Nasdaq:UAL,43.09
100591,NYSE:AGX,40.61
100726,NYSE:UFI,8.23
100885,NYSE:UNP,189.69
100979,,0
101063,NYSE:CQB,0
101199,Nasdaq:UFCS,26.43
101295,Nasdaq:UG,9.24
101382,Nasdaq:UMBF,60.46
101538,AMEX:UAMY,0
101542,,0
101594,Nasdaq:USEG,1.8
101778,NYSE:MRO,21.74
101829,NYSE:RTX,97.53
101830,NYSE:S,14.7
101984,Nasdaq:UEIC,9.33
102037,NYSE:UVV,51.53
102109,AMEX:UUU,0
102212,Nasdaq:UVSP,24.56
102426,NYSE:STEW,11.94
102499,NASDAQ:GEOW,0
102729,NYSE:VMI,305.78
102752,Nasdaq:VSEC,42.92
103145,Nasdaq:VECO,21.11
103379,NYSE:VFC,21.44
103595,Nasdaq:VLGEA,23
103730,NYSE:VSH,21.51
103872,NYSE MKT:VOLT,0
104169,NYSE:WMT,46.97
104207,NYSE:WAG,0
104375,,0
104777,NYSE:ALTV,0
104889,NYSE:GHC,572.81
104894,NYSE:ELME,17.64
104897,NASDAQ:WSCI,0
104918,NYSE:AVA,42.18
105016,NYSE:WSO,300.2
105132,Nasdaq:WDFC,176.49
105319,Nasdaq:WW,4.24
105418,NYSE:WMK,82.61
105634,NYSE:EME,161.65
105744,AMEX:GBR,0
105770,NYSE:WST,331.96
106040,Nasdaq:WDC,35.2
106374,,0
106455,NASDAQ:WLBA,0
106532,Nasdaq:WEYS,23.97
106535,NYSE:WY,29.84
106640,NYSE:WHR,131.01
107140,NYSE:WLY,37.41
107263,NYSE:WMB,28.89
107559,,0
107687,NYSE:WGO,57.13
108312,Nasdaq:WWD,90.73
108385,Nasdaq:WRLD,78.8
108516,NYSE:WOR,32.9
108985,Nasdaq:YORW,44.8
109156,NYSE:ZLC,0
109177,NYSE:SPB,58.51
109198,NYSE:TJX,75.4
109380,Nasdaq:ZION,30.18
109563,NYSE:AIT,133.95
109657,Nasdaq:GTBP,16.42
109747,,0
110390,NYSE:UN,0
110430,NYSE:FTO,0
110471,NYSE:WWW,16.23
110621,NYSE:RPM,85.26
200245,,0
200406,NYSE:JNJ,153.89
201283,NYSE:TLM,0
201461,NYSE:CYN,0
201533,,0
202058,NYSE:LHX,197.04
202467,,0
202890,NASDAQ:ARS,0
203077,NYSE:STJ,0
203248,NYSE:SUG,0
203527,NYSE:VAR,0
203596,Nasdaq:WSBC,31.03
215419,NYSE:CKP,0
215466,NYSE:CDE,3.24
215829,,0
215994,,0
216039,NYSE:GRBEQ,0
216085,NYSE:HVT,32.34
216108,NYSE:NFS,0
216228,NYSE:ITT,81.83
216539,NYSE:MEG,33.76
216851,NYSE:PEO,19.53
216934,,0
217346,NYSE:TXT,67.24
217410,NYSE:UL,49.99
225208,,0
225263,NYSE MKT:NEWP,0
225635,NYSE:BIE,0
225648,NYSE:CVA,0
230119,NASDAQ:CRBC,0
230498,NYSE:RKT,8.39
230557,Nasdaq:SIGI,92.59
275053,Nasdaq:NATR,10.73
275119,NASDAQ:BYLK,0
275694,NYSE:MCI,13.96
275880,NYSE:PSN,40.9
276209,NASDAQ:CTWS,0
276463,NYSE:XOVR,0
276720,Nasdaq:PCYO,8.82
277058,NYSE:UWN,0
277135,NYSE:GWW,673.89
277375,NASDAQ:DGAS,0
277509,NYSE:FSS,51.65
277595,NYSE:EGN,0
277807,,0
277948,Nasdaq:CSX,29.18
278041,NYSE:ISH,0
278130,NYSE:PIR,0
278165,Nasdaq:OMQS,0
278166,Nasdaq:CVCO,294.34
310056,NYSE:VII,0
310142,NYSE:SXT,71.43
310158,NYSE:MRK,105.85
310354,NYSE:SXI,114.1
310568,NASDAQ:MSCC,0
310764,NYSE:SYK,276.83
311046,,0
311094,Nasdaq:WABC,48.72
311337,NYSE:SU,29.72
311471,NASDAQ:APAGF,0
311817,NYSE MKT:HMG,0
312069,NYSE:BCS,6.67
312070,CBOE:ATMP,0
313041,,0
313143,NYSE:HAE,78.18
313216,NYSE:PHG,14.86
313364,NYSE:MTR,13.62
313395,NASDAQ:TXCOQ,0
313616,NYSE:DHR,217.02
313716,NASDAQ:HDNG,0
313807,NYSE:BP,35.8
313838,NYSE:SONY,88.42
313927,NYSE:CHD,85.72
314203,NYSE:MUX,7.94
314227,Nasdaq:TOMZ,0.54
314423,NYSE:RNDY,0
314489,Nasdaq:BUSE,20.74
314590,NYSE:SSL,12.61
314606,NYSE:GEOKQ,0
314712,,0
314808,NYSE:VAL,62.22
315131,NYSE:PHX,2.45
315189,NYSE:DE,394.5
315213,NYSE:RHI,75.42
315293,NYSE:AON,300.47
315374,Nasdaq:HURC,26.05
315449,NYSE:UQM,0
315545,OTC:PVCT,0
315709,Nasdaq:IBOC,42.97
315849,NYSE:SGB,0
315852,NYSE:RRC,23.33
315858,NYSE:BVH,0
316206,NYSE:HOT,0
316253,NYSE:ENZ,2.24
316300,NYSE:XCO,0
316709,NYSE:SCHW,56.11
316736,NYSE:FPP,0
316793,NYSE:IRF,0
316888,AMEX:ASM,0
317540,Nasdaq:COKE,513.38
317788,Nasdaq:APPS,10.21
317891,,0
318154,Nasdaq:AMGN,234.72
318306,Nasdaq:ABEO,2.3
318673,Nasdaq:SNFCA,5.79
318771,NYSE:DNA,1.24
318833,NYSE:TISI,6.53
318996,NYSE:KEGX,0
319156,NYSE:CBNR,0
319201,Nasdaq:KLAC,389.94
319240,NASDAQ:IRIS,0
319458,AMEX:ENSV,0
319654,NYSE:PBT,23.35
319655,NYSE:SJT,10.22
319815,NASDAQ:MXWL,0
320017,Nasdaq:LSTA,3.26
320121,Nasdaq:TLS,2.44
320187,NYSE:NKE,121.2
320193,Nasdaq:AAPL,157.4
320335,NYSE:GL,107.55
320340,NYSE:CCRD,30.35
320345,NASDAQ:MCRS,0
320387,NASDAQ:FMFC,0
350698,NYSE:AN,127.43
350737,NASDAQ:OBCI,0
350797,NYSE:EV,0
350846,NYSE:STS,0
350852,Nasdaq:CTBI,38.87
350868,Nasdaq:ITI,4.5
350894,Nasdaq:SEIC,55.55
350907,NASDAQ:THOR,0
351483,NASDAQ:ASMI,0
351569,Nasdaq:ABCB,36.03
351789,Nasdaq:ELSE,0
351817,NYSE:SBOW,21
351834,Nasdaq:STKL,7.54
351903,NASDAQ:EPHC,0
351998,Nasdaq:DAIO,4.83
352363,NYSE:KATE,0
352541,NASDAQ:LNT,53.76
352613,NASDAQ:TALL,0
352747,NASDAQ:UGNEQ,0
352825,Nasdaq:FSTR,11.52
352915,NYSE:UHS,123.29
352955,AMEX:CKX,0
352988,,0
353020,NASDAQ:AEGN,0
353024,BATS:PXUS,0
353184,Nasdaq:AIRT,21.74
353230,NYSE:OCR,0
353278,NYSE:NVO,71.8
353646,,0
354190,NYSE:AJG,182.46
354647,Nasdaq:CVBF,18.25
354655,NASDAQ:BOLT,1.43
354707,NYSE:HE,38.06
354869,NASDAQ:FMER,0
354908,NASDAQ:FLIR,0
354950,NYSE:HD,289.26
354963,Nasdaq:SHEN,19.36
355019,Nasdaq:FONR,15.84
355379,Nasdaq:MDWT,0
355429,NYSE:PL,3.46
355766,NYSE:HWG,0
355777,NASDAQ:LOJN,0
355811,Nasdaq:GNTX,26.98
355948,Nasdaq:RELL,20.69
355999,NASDAQ:USTR,0
356028,NASDAQ:CA,0
356037,Nasdaq:CSPI,5.93
356080,NYSE:BLC,0
356130,NASDAQ:EMCI,0
356171,Nasdaq:TCBK,44.02
356213,NASDAQ:PNK,0
356309,NYSE:NJR,52.46
356708,NASDAQ:FRGBQ,0
356858,NASDAQ:FBCI,0
357020,NASDAQ:XCRA,0
357097,NASDAQ:FCSC,0
357173,Nasdaq:OSBC,14.16
357294,NYSE:HOV,61.4
357301,Nasdaq:TRST,33.61
700564,Nasdaq:FULT,18.6
700565,Nasdaq:FMBH,27.13
700733,NASDAQ:NPBC,0
700841,Nasdaq:RCMT,12.36
700863,NASDAQ:SUSQ,0
700923,Nasdaq:MYRG,120.08
701288,Nasdaq:ATRI,626.99
701345,NYSE:LCC,0
701347,NYSE:CPF,18.6
701374,NYSE:SIX,24.87
701719,AMEX:ELA,0
701811,NASDAQ:MENT,0
701818,NYSE:KGC,4.27
701869,NYSE:IHC,0
701985,NYSE:BBWI,34.82
702325,NASDAQ:FMBI,0
702513,NASDAQ:BOCH,0
702902,NASDAQ:HNBC,0
703109,,0
703351,NYSE:EAT,36.34
703361,NASDAQ:IDTI,0
703604,Nasdaq:DSGR,18.82
704051,NASDAQ:INFR,24.53
704415,NASDAQ:TVTY,0
