CIK
798941
798949
798985
799088
799165
799167
799195
799231
799233
799288
799292
799729
799850
800166
800240
800457
800458
800459
801337
801351
801529
801898
801961
802356
802481
802681
802724
802967
803164
803352
803578
803647
803649
804116
804123
804212
804269
804328
804753
804887
805022
805267
805305
805928
806172
806279
806517
806628
806968
807707
807863
807882
807884
808047
808326
808362
808439
808450
808461
809012
809103
809173
809248
809559
809708
809844
809933
810136
810332
810829
810943
810958
811156
811212
811240
811532
811589
811596
811641
811808
811809
811830
811922
812011
812074
812090
812128
812191
812348
812701
812703
812796
812801
812900
812906
813298
813562
813565
813621
813623
813634
813672
813762
813828
814052
814055
814083
814250
814361
814453
814547
814549
814585
814586
814675
814676
814830
814853
815093
815094
815097
815185
815508
815556
816086
816159
816284
816754
816761
816956
817129
817135
817366
817473
817720
817979
818033
818479
818633
818686
818850
818851
818972
819050
819220
819793
819926
820027
820081
820313
820318
820736
820738
821002
821026
821113
821127
821130
821189
821483
821995
822370
822411
822416
822662
822663
822708
822794
822818
822935
823094
823277
823546
823768
824142
824410
824468
824719
824740
825202
825313
825324
825345
825410
825411
825517
825542
826020
826074
826154
826326
826675
826683
826735
826773
827052
827054
827187
827230
827773
827809
827871
827876
828119
828146
828678
828750
828878
828916
828944
829224
829281
829323
830122
830160
830257
830271
830487
830524
830622
831001
831246
831259
831547
831641
831655
831967
831968
831984
832090
832101
832327
832342
832428
832488
832489
832988
833021
833040
833079
833251
833444
833640
833795
834285
834365
834408
835011
835012
835324
835333
835403
835887
835948
836106
836147
836157
836412
836690
837173
837465
837600
837852
837951
838131
838875
838879
839122
839470
839533
839923
840216
840254
840264
840489
840715
840883
840889
841071
841545
841776
842023
842162
842180
842183
842517
842518
842633
842691
842717
842905
843006
843081
844008
844059
844150
844172
844551
844790
844856
844965
845289
845379
845606
845611
845877
845880
845982
846475
846596
846617
846671
846676
846901
846903
846913
846931
847411
847935
848579
849145
849146
849213
849240
849395
849399
849502
849547
849869
849895
849998
850027
850033
850083
850141
850209
850218
850261
850429
850460
850579
850660
850693
851169
851170
851205
851310
851368
851520
851616
851968
852564
852618
852772
853180
853273
853697
853770
853816
854164
854395
854398
854399
854460
854560
854665
854701
854775
854800
855424
855574
855612
855654
855658
855667
855683
855886
855887
856128
856218
856982
857005
857073
857361
857471
857489
857737
857855
857949
858339
858346
858446
858470
858655
858706
858707
858800
858803
858877
859070
859163
859222
859368
859598
859737
859796
860188
860413
860489
860546
860730
860731
860748
861050
861361
861459
861838
861842
861878
861884
862022
862480
862510
862692
862716
862831
862861
863015
863064
863110
863157
863436
863821
863894
863900
864240
864264
864328
864415
864509
864559
864683
864749
865058
865415
865436
865477
865752
865754
865911
865941
866028
866095
866121
866273
866291
866368
866374
866706
866729
866787
866829
866830
866873
866939
867374
867773
867840
868263
868271
868278
868578
868611
868671
868675
868725
868780
868857
869187
869405
869487
869614
870211
870227
870385
870753
870780
871763
872064
872248
872448
872589
872835
872912
872947
873044
873303
873860
874015
874016
874214
874238
874396
874499
874501
874506
874716
874734
874761
874766
874866
874977
875043
875045
875159
875320
875355
875357
875582
875657
876032
876167
876343
876367
876378
876427
876437
876523
876717
876779
876883
877212
877355
877365
877422
877463
877799
877860
877890
878088
878198
878200
878201
878242
878436
878518
878520
878522
878526
878560
878736
878774
878828
878927
878929
878932
879101
879169
879215
879361
879407
879526
879535
879585
879635
879682
879684
879764
879796
880115
880117
880177
880266
880285
880406
880432
880446
880460
880562
880631
880771
880804
880807
880845
880892
880943
881695
881787
881790
881890
881924
882071
882095
882104
882150
882152
882153
882154
882184
882291
882300
882361
882378
882508
882796
882835
882859
883237
883241
883265
883293
883369
883412
883522
883569
883618
883945
883948
883975
883980
883984
884121
884144
884152
884216
884219
884247
884269
884382
884394
884461
884614
884624
884713
884731
884847
884887
884905
884909
884940
885125
885245
885275
885306
885307
885322
885462
885508
885550
885590
885601
885639
885672
885725
885731
885732
885733
885734
885740
885978
885988
886043
886125
886128
886136
886137
886163
886206
886235
886346
886744
886977
886982
886986
887150
887153
887225
887226
887343
887356
887359
887394
887396
887497
887546
887590
887596
887701
887730
887733
887905
887919
887936
887996
888137
888172
888228
888410
888411
888491
888504
888721
888746
888919
888953
889057
889132
889331
889348
889423
889609
889900
889930
889936
889971
890066
890119
890196
890229
890264
890319
890393
890394
890447
890449
890465
890491
890541
890564
890801
890821
890846
890926
891014
891024
891038
891103
891166
891188
891288
891290
891293
891456
891478
891482
891523
891532
891762
891919
892160
892222
892450
892482
892534
892537
892553
892986
892992
893162
893538
893691
893692
893739
893821
893847
893949
894024
894081
894158
894172
894237
894239
894242
894267
894315
894351
894405
894538
894627
894671
894871
895040
895126
895417
895419
895421
895447
895450
895456
895464
895523
895528
895531
895541
895574
895648
895655
895728
895930
896061
896066
896150
896156
896159
896163
896262
896264
896400
896429
896493
896494
896622
896726
896841
896842
896878
896923
896985
897075
897077
897269
897322
897419
897421
897424
897429
897448
897723
897802
897893
897996
898173
898174
898293
898419
898437
898685
898770
898802
899051
899460
899597
899629
899636
899689
899715
899723
899751
899752
899782
899866
899923
900075
900091
900349
900391
900422
900724
901243
901491
901824
901832
902259
902274
902482
902622
902791
903127
903129
903419
903571
903651
904080
904112
904121
904851
904978
904979
906013
906107
906163
906192
906193
906334
906338
906345
906465
906469
906553
906709
906779
906780
907093
907242
907254
907471
907562
907573
907649
907654
908187
908255
908311
908315
908489
908732
908777
908837
908844
908937
908993
909037
909108
909111
909112
909281
909327
909494
909724
909736
909791
909832
909954
909987
910068
910073
910108
910267
910322
910329
910406
910521
910606
910612
910619
910631
910638
911109
911147
911160
911177
911216
911308
911421
911583
911631
911635
911649
911801
911971
912023
912061
912093
912147
912183
912241
912242
912463
912505
912513
912544
912562
912593
912595
912603
912615
912728
912729
912744
912750
912751
912766
912767
912815
912833
912888
912892
912898
912926
912958
913015
913059
913072
913077
913142
913144
913165
913241
913277
913290
913341
913353
913357
913662
913665
913756
913760
913785
913885
913955
913957
914024
914035
914122
914138
914156
914201
914208
914329
914398
914475
914712
915358
915389
915778
915779
915840
915862
915912
915913
916076
916085
916183
916365
916457
916490
916529
916540
916545
916618
916704
916789
916791
916793
916823
916863
916907
917100
917225
917251
917273
917331
917470
917491
917520
917674
917707
917731
917851
917968
918160
918251
918386
918541
918580
918581
918608
918646
918685
918709
918965
919006
919012
919130
919134
919239
919567
919628
919708
919745
919808
919864
919871
919893
919956
919991
920112
920148
920173
920317
920321
920371
920424
920427
920448
920522
920532
920617
920760
920986
920990
921051
921082
921112
921114
921183
921299
921500
921503
921547
921557
921582
921638
921671
921691
921738
921742
921825
921847
922224
922247
922358
922475
922487
922621
922717
922863
922864
923118
923120
923139
923144
923284
923601
923603
923796
923899
924095
924168
924383
924505
924613
924654
924717
924719
924805
924822
924829
924901
924940
925261
925464
925528
925645
925683
925732
925741
926042
926134
926282
926326
926423
926479
926617
926771
926844
926864
927003
927066
927355
927417
927628
927653
927693
927720
927807
927829
927968
927971
928022
928054
928340
928366
928421
928465
928592
928658
928876
929008
929186
929351
929545
929846
929869
929872
929887
929994
930157
930236
930309
930405
930420
930481
930553
930600
930775
930828
931015
931059
931085
931131
931148
931427
931584
931948
932111
932372
932470
932628
932695
932696
932781
932787
932872
933034
933036
933136
933141
933157
933267
933405
933590
933730
933738
933955
933972
933974
934203
934280
934299
934306
934538
934547
934548
934549
934648
934936
935016
935036
935419
935494
935703
936340
936395
936402
936446
936468
936498
936528
936958
937015
937098
937556
937941
937966
938323
938578
939767
939930
940298
940332
940942
940944
941138
941221
941513
941548
941604
941685
941775
942126
942359
943003
943034
943110
943117
943452
943756
943819
943861
943897
944075
944148
944163
944314
944480
944508
944537
944695
944745
944809
945114
945379
945382
945394
945436
945532
945699
945725
945734
945764
945841
945983
946394
946454
946486
946492
946563
946581
946644
946647
946673
946823
946936
947263
947397
947484
947559
947661
948072
948086
948263
948320
948642
948708
948846
948850
949157
949158
949228
949335
949373
949536
949699
949721
949858
949870
949874
949961
949968
1000045
1000048
1000177
1000180
1000184
1000209
1000228
1000230
1000234
1000275
1000298
1000495
1000623
1000694
1000697
1000753
1000876
1001082
1001085
1001115
1001171
1001193
1001233
1001250
1001258
1001290
1001316
1001385
1001426
1001606
1001614
1001807
1001838
1001868
1001871
1001902
1001903
1001907
1002047
1002119
1002242
1002276
1002388
1002517
1002579
1002590
1002638
1002682
1002811
1002910
1003007
1003078
1003111
1003201
1003214
1003226
1003344
1003515
1003642
1003935
1004125
1004155
1004315
1004411
1004434
1004440
1004530
1004608
1004673
1004702
1004724
1004874
1004938
1004945
1004969
1004980
1004989
1005010
1005101
1005201
1005210
1005229
1005284
1005286
1005387
1005507
1005516
1005653
1005699
1005731
1005757
1005817
1005938
1005974
1006045
1006269
1006281
1006368
1006424
1006655
1006837
1006892
1007019
1007330
1007587
1008554
1008586
1008654
1008817
1008848
1009001
1009244
1009356
1009386
1009626
1009672
1009779
1009829
1009891
1010086
1010247
1010470
1010552
1010610
1010612
1010615
1010759
1010775
1010858
1011006
1011064
1011109
1011290
1011344
1011432
1011509
1011570
1011657
1011664
1011698
1012019
1012100
1012140
1012454
1012477
1012569
1012620
1012771
1013131
1013237
1013272
1013462
1013488
1013554
1013605
1013606
1013609
1013705
1013706
1013740
1013746
1013761
1013857
1013871
1013880
1013934
1014383
1014473
1014507
1014672
1014733
1014739
1014763
1014845
1015155
1015328
1015383
1015593
1015647
1015650
1015739
1015780
1015820
1015854
1015922
1016125
1016134
1016152
1016169
1016178
1016281
1016470
1016546
1016601
1016608
1016613
1016741
1016794
1016838
1016959
1016965
1017156
1017163
1017303
1017413
1017440
1017480
1017491
1017648
1017673
1017712
1017793
1017907
1017968
1018003
1018035
1018074
1018152
1018164
1018332
1018399
1018522
1018705
1018710
1018724
1018840
1018848
1018871
1018946
1018963
1018979
1019034
1019272
1019361
1019654
1019695
1019737
1019787
1019849
1019883
1020214
1020265
1020359
1020416
1020569
1020579
1020710
1020859
1020862
1021162
1021270
1021352
1021561
1021604
1021635
1021860
1021991
1022079
1022191
1022198
1022225
1022321
1022329
1022368
1022408
1022437
1022469
1022505
1022509
1022646
1022652
1022671
1022807
1022837
1022899
1022959
1022964
1022974
1023024
1023128
1023131
1023313
1023364
1023422
1023459
1023512
1023514
1023516
1023549
1023731
1023734
1023745
1023860
1023994
1023996
1024022
1024095
1024149
1024305
1024478
1024519
1024628
1024657
1024672
1024678
1024725
1024732
1024787
1024795
1025134
1025378
1025536
1025573
1025835
1025996
1026311
1026380
1026655
1026662
1026785
1026819
1026980
1027108
1027207
1027258
1027362
1027552
1027664
1027752
1027838
1027884
1028065
1028087
1028122
1028153
1028205
1028215
1028318
1028358
1028361
1028442
1028734
1028918
1028954
1029023
1029125
1029142
1029145
1029199
1029581
1029730
1029744
1029784
1029800
1030022
1030048
1030058
1030192
1030206
1030339
1030469
1030471
1030561
1030653
1030749
1030894
1030997
1031029
1031203
1031235
1031283
1031296
1031308
1031316
1031516
1031623
1031911
1031951
1032033
1032208
1032220
1032761
1032975
1033012
1033025
1033032
1033767
1033864
1033905
1034054
1034397
1034592
1034665
1034669
1034670
1034760
1034764
1034842
1034867
1034957
1035002
1035092
1035201
1035267
1035271
1035354
1035443
1035632
1035656
1035700
1035748
1035770
1035975
1035976
1035983
1035985
1036044
1036070
1036141
1036188
1036262
1036290
1036296
1036419
1036425
1036584
1036848
1036960
1037016
1037038
1037067
1037271
1037330
1037390
1037540
1037628
1037643
1037646
1037676
1037737
1037760
1037827
1037834
1037868
1037962
1037976
1038074
1038083
1038133
1038143
1038186
1038190
1038205
1038280
1038357
1038523
1038572
1038683
1038773
1039065
1039151
1039171
1039198
1039208
1039280
1039387
1039399
1039446
1039454
1039684
1039759
1039765
1039828
1039889
1040022
1040130
1040161
1040240
1040416
1040470
1040570
1040593
1040666
1040719
1040799
1040829
1040850
1040853
1040896
1040956
1040971
1040973
1041024
1041061
1041130
1041177
1041179
1041255
1041318
1041368
1041379
1041429
1041514
1041550
1041623
1041652
1041657
1041668
1041792
1041803
1041859
1041934
1041954
1041970
1042046
1042068
1042074
1042091
1042134
1042162
1042185
1042187
1042282
1042291
1042323
1042431
1042521
1042729
1042776
1042799
1042810
1042893
1043000
1043082
1043134
1043186
1043219
1043236
1043277
1043310
1043337
1043509
1043533
1043604
1043639
1043769
1043892
1043961
1044391
1044435
1044577
1044777
1044865
1044942
1045126
1045280
1045425
1045450
1045520
1045597
1045598
1045609
1045739
1045742
1045769
1045810
1045828
1045829
1045986
1046025
1046050
1046102
1046131
1046179
1046191
1046203
1046207
1046257
1046311
1046327
1046558
1046568
1046578
1046587
1046607
1046692
1046832
1046880
1046995
1047040
1047073
1047113
1047127
1047170
1047188
1047202
1047262
1047335
1047340
1047406
1047427
1047459
1047537
1047600
1047699
1047714
1047716
1047747
1047862
1047884
1048044
1048064
1048135
1048142
1048268
1048286
1048477
1048611
1048685
1048693
1048695
1048740
1048767
1048796
1048911
1049049
1049129
1049210
1049480
1049502
1049505
1049521
1049535
1049606
1049659
1049758
1049782
1049889
1049897
1049984
1050007
1050025
1050080
1050132
1050140
1050167
1050180
1050372
1050377
1050441
1050446
1050504
1050550
1050686
1050690
1050692
1050743
1050776
1050797
1050808
1050825
1050891
1050894
1050915
1050992
1050996
1051000
1051003
1051004
1051009
1051067
1051114
1051118
1051251
1051285
1051343
1051357
1051379
1051381
1051430
1051431
1051470
1051490
1051512
1051514
1051556
1051591
1051627
1051741
1051825
1051848
1051871
1051904
1051964
1052100
1052102
1052196
1052245
1052246
1052257
1052262
1052274
1052327
1052357
1052439
1052489
1052547
1052593
1052595
1052637
1052648
1052667
1052752
1052773
1052837
1052914
1052958
1052994
1053008
1053092
1053148
1053178
1053256
1053270
1053352
1053374
1053384
1053507
1053532
1053584
1053650
1053691
1053706
1053947
1053988
1054000
1054056
1054070
1054131
1054183
1054298
1054303
1054374
1054396
1054422
1054538
1054579
1054588
1054709
1054721
1054748
1054833
1054836
1054853
1054905
1055160
1055231
1055246
1055286
1055454
1055455
1055458
1055616
1055617
1055684
1055726
1055870
1056086
1056087
1056093
1056218
1056239
1056285
1056288
1056294
1056312
1056358
1056562
1056673
1056696
1056794
1056811
1056865
1056880
1056903
1056904
1056923
1056943
1057007
1057024
1057047
1057060
1057083
1057187
1057207
1057352
1057377
1057379
1057436
1057489
1057507
1057561
1057637
1057672
1057689
1057695
1057698
1057706
1057708
1057709
1057725
1057746
1057758
1057861
1057876
1057877
1057949
1057971
1057997
1058090
1058154
1058177
1058234
1058239
1058254
1058283
1058289
1058290
1058299
1058307
1058430
1058438
1058441
1058444
1058539
1058623
1058690
1058703
1058802
1058811
1058867
1058959
1058973
1058986
1059024
1059078
1059130
1059142
1059155
1059213
1059262
1059280
1059341
1059363
1059386
1059404
1059420
1059421
1059556
1059562
1059574
1059581
1059706
1059763
1059790
1059920
1059976
1060009
1060024
1060219
1060233
1060259
1060311
1060326
1060390
1060391
1060392
1060426
1060439
1060490
1060523
1060531
1060558
1060595
1060736
1060753
1060767
1060770
1060801
1060822
1060824
1060939
1060955
1060964
1060990
1061027
1061068
1061069
1061164
1061219
1061261
1061322
1061353
1061393
1061399
1061506
1061514
1061554
1061574
1061580
1061583
1061630
1061646
1061692
1061736
1061762
1061786
1061857
1061859
1061894
1061895
1061915
1061983
1062019
1062047
1062157
1062184
1062216
1062231
1062292
1062438
1062449
1062478
1062579
1062606
1062613
1062621
1062814
1062822
1062978
1063085
1063193
1063199
1063251
1063257
1063259
1063344
1063494
1063527
1063537
1063561
1063761
1063880
1063918
1063921
1063980
1064015
1064060
1064063
1064236
1064535
1064648
1064728
1064863
1065023
1065034
1065059
1065078
1065087
1065088
1065120
1065253
1065280
1065298
1065331
1065332
1065633
1065696
1065736
1065748
1065837
1065857
1065860
1065865
1065869
1065910
1065984
1066010
1066026
1066104
1066114
1066116
1066119
1066122
1066123
1066124
1066134
1066194
1066254
1066287
1066605
1066684
1066774
1066808
1066833
1066923
1066930
1067206
1067294
1067386
1067489
1067491
1067588
1067701
1067797
1067839
1067983
1068044
1068169
1068292
1068717
1068784
1068796
1068848
1068851
1068874
1068875
1068885
1068887
1068897
1068963
1069157
1069183
1069201
1069202
1069249
1069258
1069308
1069394
1069450
1069469
1069502
1069530
1069533
1069546
1069602
1069665
1069669
1069822
1069878
1069899
1069996
1070042
1070045
1070050
1070052
1070081
1070190
1070235
1070243
1070259
1070296
1070304
1070321
1070336
1070380
1070394
1070412
1070423
1070494
1070517
1070523
1070524
1070680
1070698
1070699
1070732
1070750
1070763
1070945
1070985
1071058
1071189
1071236
1071255
1071321
1071341
1071342
1071346
1071371
1071411
1071438
1071486
1071620
1071625
1071739
1071760
1071775
1071806
1071876
1071899
1071941
1071993
1072313
1072343
1072627
1072688
1072765
1072780
1072815
1072847
1072886
1073404
1073429
1073475
1073508
1073773
1073794
1073965
1074530
1074540
1074676
1074681
1074686
1074692
1074767
1074769
1074772
1074828
1074871
1074874
1074902
1074908
1074909
1074927
1074952
1075056
1075088
1075124
1075343
1075415
1075531
1075607
1075656
1075706
1075736
1075880
1076016
1076038
1076055
1076167
1076195
1076378
1076405
1076411
1076481
1076582
1076641
1076682
1076700
1076732
1076770
1076930
1076939
1077009
1077183
1077370
1077428
1077552
1077618
1077634
1077688
1077771
1077866
1077926
1077945
1078006
1078029
1078073
1078075
1078099
1078217
1078259
1078271
1078276
1078284
1078292
1078295
1078383
1078404
1078425
1078577
1078982
1079023
1079028
1079270
1079459
1079577
1079786
1079880
1080014
1080029
1080034
1080056
1080063
1080131
1080187
1080205
1080224
1080232
1080280
1080290
1080306
1080319
1080327
1080340
1080359
1080360
1080448
1080558
1080627
1080657
1080667
1080709
1080720
1080747
1080764
1080784
1080866
1081004
1081015
1081078
1081154
1081172
1081182
1081202
1081206
1081207
1081290
1081393
1081394
1081404
1081614
1081661
1081665
1081745
1081824
1081920
1081935
1081938
1082000
1082038
1082193
1082324
1082337
1082368
1082384
1082397
1082423
1082456
1082471
1082484
1082506
1082510
1082526
1082554
1082564
1082735
1082754
1082797
1082802
1082923
1083132
1083220
1083243
1083301
1083384
1083446
1083522
1083643
1083689
1083712
1083721
1083743
1083839
1083848
1083992
1084031
1084048
1084103
1084201
1084242
1084267
1084329
1084384
1084400
1084421
1084543
1084544
1084554
1084561
1084580
1084587
1084717
1084722
1084752
1084755
1084765
1084817
1084827
1084869
1084961
1084991
1085061
1085095
1085223
1085243
1085280
1085359
1085482
1085621
1085634
1085636
1085653
1085706
1085763
1085770
1085776
1085866
1085869
1085871
1085917
1086142
1086195
1086210
1086222
1086319
1086329
1086370
1086384
1086411
1086434
1086467
1086472
1086600
1086605
1086740
1086745
1086759
1086774
1086888
1086909
1087062
1087146
1087194
1087243
1087294
1087322
1087423
1087432
1087786
1087790
1087831
1087875
1087879
1087934
1087943
1087955
1088022
1088024
1088033
1088034
1088116
1088144
1088147
1088166
1088214
1088242
1088244
1088316
1088330
1088383
1088454
1088724
1088755
1088771
1088787
1088820
1088825
1088856
1089026
1089063
1089094
1089113
1089143
1089341
1089473
1089496
1089511
1089542
1089567
1089575
1089702
1089717
1089754
1089787
1089819
1089872
1089907
1089909
1089925
1089953
1089976
1090009
1090012
1090061
1090069
1090071
1090116
1090159
1090215
1090309
1090403
1090411
1090425
1090445
1090507
1090514
1090633
1090727
1090872
1090908
1090967
1091158
1091164
1091171
1091223
1091325
1091440
1091530
1091560
1091596
1091667
1091677
1091735
1091748
1091756
1091801
1091822
1091862
1091883
1091893
1091907
1091908
1091953
1092006
1092013
1092015
1092043
1092050
1092099
1092289
1092367
1092393
1092458
1092492
1092494
1092536
1092570
1092657
1092662
1092699
1092796
1092839
1092914
1093082
1093193
1093207
1093242
1093272
1093273
1093285
1093428
1093434
1093557
1093576
1093649
1093672
1093691
1093709
1093802
1093837
1093885
1094005
1094012
